time,f0,confidence,loudness
0.0,661.4991159871427,0.049087077,-6.545915407865843
0.01,656.4298241862274,0.09712094,-6.273002615578622
0.02,652.1863401330451,0.044468075,-6.146771621773487
0.03,648.2936213636749,0.076420784,-6.100066718684795
0.04,648.9013566648906,0.08166525,-6.085489096258439
0.05,650.3114020027242,0.112541735,-6.087810890267866
0.06,652.2439037698214,0.104287714,-6.111153715080345
0.07,596.4514435368493,0.090863526,-6.116471629333899
0.08,661.1570386469991,0.09188214,-6.098557219331188
0.09,622.7352218681835,0.084759176,-6.0759169082165165
0.1,633.9282245595855,0.11929792,-6.046988181079637
0.11,635.5099756959338,0.11102557,-6.026329354513313
0.12,645.5302486181699,0.1397667,-6.01590328047494
0.13,656.7569610677137,0.13434005,-5.996649539772661
0.14,624.3244198926969,0.083631486,-5.98617154338044
0.15,633.7990745796911,0.09613711,-5.9832397378212105
0.16,644.7819796798631,0.13654286,-5.968417265313758
0.17,645.0470263238922,0.13068202,-5.938768917104424
0.18,649.4618400757645,0.09728986,-5.928797484120548
0.19,598.7012212281633,0.093444556,-5.900401566917544
0.2,622.8007999180302,0.08458617,-5.89586942867568
0.21,624.2447985200436,0.07396752,-5.880297161108441
0.22,632.0831977000776,0.108211994,-5.863966962106675
0.23,593.977201606864,0.114941806,-5.842155280615103
0.24,593.106956472671,0.16471052,-5.8169347606693504
0.25,597.0202925593858,0.09302682,-5.801283711298904
0.26,622.3874325176942,0.09196237,-5.7518226882964045
0.27,631.5721682461473,0.08765882,-5.699957765602815
0.28,598.031586494267,0.08365774,-5.659141492146149
0.29,540.8582596194276,0.18146002,-5.636065000369567
0.3,485.4241405713879,0.22790769,-5.638381888307054
0.31,436.6464212047923,0.2013565,-5.67042150005913
0.32,434.4685404347392,0.101258695,-5.718310227452585
0.33,430.808620565237,0.09457585,-5.76621769996711
0.34,399.5376767233113,0.09495917,-5.834021884930174
0.35,360.8334555730396,0.13341808,-5.923041151399805
0.36,333.8116049349764,0.08234435,-5.916234065741632
0.37,312.2243134547071,0.09116086,-5.596141556414493
0.38,288.50743786895396,0.09127048,-5.201262926376051
0.39,263.87740177675244,0.12031335,-4.831768376158836
0.4,240.38373824053735,0.4238815,-4.516075106843183
0.41,242.6795484959871,0.71979165,-4.29373181710916
0.42,244.6289765946025,0.85484993,-4.146170294246706
0.43,244.9131006525121,0.92281806,-4.065333878105701
0.44,244.99972614539345,0.9460631,-4.0271610359437435
0.45,245.00073464107376,0.9577325,-3.974092979733141
0.46,244.5397265285955,0.9468993,-3.9155137453212236
0.47,244.3556611102597,0.9508512,-3.8584808721739656
0.48,244.369388307708,0.9514196,-3.806525172557922
0.49,244.59991164296045,0.9609511,-3.79752118371551
0.5,244.64668041299203,0.9560615,-3.803488377838204
0.51,244.58116036938878,0.9595965,-3.8479493425601268
0.52,244.79311078852027,0.9612725,-3.8975411332710888
0.53,244.53499066115924,0.96129346,-3.9310918566587896
