time,f0,confidence,loudness
0.0,636.468434954875,0.07233766,-6.681062480160707
0.01,635.2276869872089,0.08124733,-6.495851629937353
0.02,650.4973634061337,0.117206246,-6.393368791132224
0.03,657.1154821881184,0.118168265,-6.346934705998444
0.04,623.8009021240875,0.096265346,-6.3362623663468005
0.05,634.6631973986703,0.08983666,-6.322962345655703
0.06,637.3803803672239,0.09551686,-6.327055621031185
0.07,630.3681751482025,0.08889714,-6.333907490182181
0.08,620.7444805047556,0.11586434,-6.336627192483046
0.09,627.8764371102344,0.051368117,-6.337711130497263
0.1,642.5288995489059,0.15314448,-6.350569472640357
0.11,645.3500679922716,0.026973903,-6.3649306526347305
0.12,651.0717023230814,0.06534803,-6.35637665632691
0.13,661.0180159184723,0.071615785,-6.354484317575617
0.14,660.0314348960922,0.0721755,-6.3501276880287945
0.15,649.4351183640947,0.013769627,-6.350083494579251
0.16,632.5341125258079,0.025193155,-6.370020162558014
0.17,626.8901289277702,0.087287664,-6.378456191319122
0.18,634.3308989232816,0.11091,-6.325989631487433
0.19,573.0162113182131,0.12655771,-6.066341002269456
0.2,502.43742781374004,0.10324147,-5.759144921234072
0.21,446.87229946321446,0.06893507,-5.433248859091834
0.22,397.9675217824974,0.08395174,-5.139821722200699
0.23,393.36667160791706,0.15740877,-4.90077257281793
0.24,392.34619552133717,0.3454904,-4.728998179199823
0.25,393.3035315012835,0.5166551,-4.6286163598156955
0.26,392.35452506310963,0.66936654,-4.57182158516435
0.27,391.3702303828343,0.7710922,-4.552096442656196
0.28,390.03278289632965,0.8934578,-4.5758464438671425
0.29,389.0598409271082,0.91219205,-4.603933952520137
0.3,388.4738945905394,0.9086163,-4.634791427419125
0.31,388.18796258288376,0.90640104,-4.63970605103105
0.32,387.8557518367472,0.89096457,-4.61145476220981
0.33,388.4401332933473,0.9179814,-4.541359982116524
0.34,388.7531700421199,0.9297514,-4.482123545877422
0.35,389.40759199429885,0.93437374,-4.4518072847171215
0.36,390.7419855382446,0.92386746,-4.454061144521655
0.37,391.66274364769157,0.9110489,-4.474964088517141
