time,f0,confidence,loudness
0.0,519.10054772166,0.63724416,-5.073547959478858
0.01,522.5311071079907,0.6476411,-4.998530151907049
0.02,526.2106787049776,0.57739156,-5.046847784130643
0.03,529.1332420480114,0.5912435,-5.210599873682315
0.04,526.6658162284954,0.762411,-5.445582575333159
0.05,525.0411357121112,0.72880805,-5.7587046834139235
0.06,526.5785062837643,0.65916926,-6.0377199073738845
0.07,526.4714067393056,0.7625433,-6.19394120189508
0.08,525.9414864449507,0.8816356,-6.285955431281761
0.09,526.402575244189,0.9032164,-6.324822318194447
0.1,526.2594168925871,0.9151733,-6.339964895241475
0.11,526.0168638508123,0.92296326,-6.356511249775171
0.12,524.8381198245255,0.8882022,-6.382810385098512
0.13,525.7913622911476,0.7671474,-6.4070661023444195
0.14,524.6004036883462,0.4936803,-6.448333544680589
0.15,520.4960306135137,0.5665886,-6.461259753735295
0.16,519.3683898731512,0.23359251,-6.474580643711625
0.17,522.1211092329734,0.11533624,-6.498552110564385
0.18,523.9029829598741,0.12451744,-6.502920198273699
0.19,524.9838806618704,0.081985414,-6.498683597874683
0.2,527.1402863807846,0.13272163,-6.504332846732824
0.21,552.0068221560309,0.09938645,-6.516213033021554
0.22,587.8876340395177,0.07893318,-6.511193224548171
0.23,613.2728895240566,0.086781114,-6.501428386191374
0.24,645.3909603867113,0.089992076,-6.500577901173259
0.25,591.5666939734809,0.090378135,-6.50328039567133
0.26,649.9398054693179,0.07678342,-6.4860543754463915
0.27,644.2901249293994,0.09498781,-6.467035085602835
0.28,643.4777955606086,0.08888298,-6.458611135613959
0.29,643.043384964597,0.08458242,-6.467790682272544
0.3,646.9115237281118,0.120664984,-6.484556309900964
0.31,658.3944751990231,0.093507856,-6.492617720409468
0.32,637.7038098083967,0.0883258,-6.501460291538548
0.33,625.7819269789478,0.11073762,-6.5050252694112904
0.34,645.6914380546584,0.09569216,-6.5077278561130205
0.35,647.2135381777872,0.087103784,-6.491479369609425
0.36,658.2982207521285,0.098538905,-6.00754287042302
0.37,659.1458422586937,0.11751035,-5.430053060757009
0.38,664.7908350658342,0.15244341,-4.958874059536075
0.39,655.666813564309,0.36005503,-4.613529934242028
0.4,657.5058776011423,0.11290273,-4.3931950919111955
0.41,658.6225868962798,0.078047514,-4.270434576418673
0.42,656.931496589465,0.21174872,-4.253196476694618
0.43,658.5811651739119,0.27901202,-4.332938545640242
0.44,659.7931682545079,0.66652244,-4.5205303203722185
0.45,661.9274552073819,0.8777453,-4.811607777765125
0.46,663.1664278038978,0.87958354,-5.197931410915936
0.47,665.2975088502955,0.8800314,-5.5850799167777385
0.48,664.1420548508357,0.91489863,-5.847266429270517
0.49,664.1247988112937,0.87760377,-6.024175222172937
0.5,661.8889267570685,0.7709167,-6.124720003706984
0.51,660.34011964991,0.71881574,-6.1757742120971715
0.52,661.848205384931,0.870011,-6.229256944064291
0.53,661.8903398330208,0.8265931,-6.26950556024715
0.54,658.9973203250283,0.43624216,-6.309298747792807
0.55,655.6496921498403,0.48676428,-6.348452164208529
0.56,655.2261555657658,0.3961093,-6.4029815008546835
0.57,654.0200011082952,0.42606497,-6.416457964920021
0.58,654.2258100193976,0.31245065,-6.416495764706524
0.59,653.416316671882,0.19411507,-6.385334475220671
0.6,653.5963024218711,0.18174753,-6.357137944787708
0.61,653.9194753271668,0.18700048,-6.321332076836436
0.62,647.9367343160493,0.12508091,-6.301790461794964
0.63,598.4772184348983,0.11939579,-6.320827271982268
0.64,605.9507562471499,0.08926809,-6.346528239054255
0.65,620.0361820966215,0.09772143,-6.402006426860978
0.66,639.6407126648201,0.104913145,-6.4579213289556385
0.67,645.8360860420669,0.117129594,-6.4805699213542995
0.68,645.1896436697991,0.1368483,-6.491441940618328
0.69,655.4921848467751,0.110960364,-6.512191107658683
0.7,648.6370717066046,0.092151016,-6.514339755352283
0.71,648.2695156011966,0.13678053,-6.504771898065729
0.72,647.2277202785148,0.11332497,-6.476501420479508
0.73,645.7050548960132,0.120631725,-6.462769690971335
0.74,624.5889585054656,0.093357295,-6.444359645960138
0.75,624.048014353985,0.082930505,-6.441993897715688
0.76,657.4941383604049,0.09226647,-6.358731883393886
0.77,645.895734066627,0.10493946,-5.903478239696895
0.78,645.7163963539838,0.117540896,-5.381468322637208
0.79,581.7164295559287,0.09605837,-4.904651231687029
0.8,524.654815872004,0.40087757,-4.575650619066129
0.81,517.283762297861,0.69302756,-4.3754058677724625
0.82,518.3394984132407,0.82128924,-4.278708248674837
0.83,520.9778958077753,0.75250053,-4.300715715403931
0.84,525.0293065102845,0.55811214,-4.440330691861274
0.85,529.4603618567912,0.7023547,-4.673663046945263
0.86,528.4490537484468,0.6977265,-5.006615831159931
0.87,526.1050659631319,0.8009668,-5.389648355573091
0.88,527.7430241131806,0.54600704,-5.730247295397415
0.89,528.1512663241942,0.54806465,-5.9614563149507855
0.9,527.3547217600981,0.6820141,-6.092778519723021
0.91,527.3690270105742,0.76111037,-6.174462617359842
0.92,527.0186261793614,0.8992596,-6.222850623556358
0.93,527.1718136226458,0.8888931,-6.250168627268262
0.94,527.3038413560796,0.86757356,-6.286391663697039
0.95,528.277473565025,0.8095497,-6.320427355468604
0.96,529.3872061412646,0.71519506,-6.337136936042698
0.97,533.3165770709136,0.5293343,-6.346679626572754
0.98,530.5543641348747,0.5072745,-6.352520376680432
0.99,527.5651337019533,0.570045,-6.359784974521584
1.0,526.3891404049546,0.70367813,-6.381362220648916
1.01,525.9573011967113,0.72744894,-6.385762037776129
1.02,524.8924855701331,0.76127756,-6.390805473546034
1.03,523.9521376728316,0.62974274,-6.403137050602099
1.04,527.1215778797542,0.44753635,-6.409828426227668
1.05,527.9599197885241,0.3045156,-6.3937871431421796
1.06,524.9110842440305,0.35655802,-6.409156424187273
1.07,521.2852209558193,0.32333618,-6.402421191738477
1.08,522.0839114758799,0.0833486,-6.415932220184552
1.09,527.1146724778986,0.1174708,-6.413378378829182
1.1,531.5307942700395,0.089215666,-6.426616667641158
1.11,539.9105444820225,0.075889796,-6.444499477566346
1.12,548.1626154060775,0.10472858,-6.482705349886166
1.13,557.4882093789711,0.17389935,-6.510712086867599
1.14,568.8584359141661,0.12306115,-6.520507646966602
1.15,580.1618620401833,0.12364417,-6.531680725406187
1.16,584.932873352156,0.13511223,-6.524746940752323
1.17,588.7812350913349,0.120572805,-6.534488937128212
1.18,595.3093429656035,0.14319727,-6.5115822550203415
