time,f0,confidence,loudness
0.0,657.5697634712163,0.32658753,-2.093738425485667
0.01,660.2893673312233,0.22185412,-1.9732533341079357
0.02,656.3375762254373,0.13608772,-1.9876646640975069
0.03,656.8050448133529,0.6912989,-2.1083207840130505
0.04,657.7642587226167,0.87932444,-2.3392681735330276
0.05,659.9659698905132,0.9196461,-2.674306843166752
0.06,660.8445634468201,0.9513067,-3.01798968450834
0.07,660.9263653333553,0.9631767,-3.2813356154140485
0.08,660.3017094818849,0.9617492,-3.5045194635906998
0.09,659.6503009021719,0.9605711,-3.737830948445641
0.1,659.6889294535247,0.959574,-4.012785618052035
0.11,659.9010062402976,0.96100086,-4.308671614915146
0.12,659.9600743933702,0.9585488,-4.59402055901108
0.13,660.3944265101723,0.95855916,-4.78741100232786
0.14,660.050605828651,0.96352005,-4.921077897403629
0.15,660.348914807542,0.9629849,-5.02968229686193
0.16,660.2514586235849,0.9583473,-5.111912288960037
0.17,660.1121748314341,0.95542955,-5.180632816801497
0.18,659.6871992656979,0.9513711,-5.230174697977708
0.19,658.3578263751451,0.9235246,-5.272241229076587
0.2,658.2478737213823,0.91124713,-5.303710585571702
0.21,657.4541332270517,0.89956564,-5.32145337696879
0.22,656.7713517263696,0.91068697,-5.288414525771618
0.23,657.150010290715,0.8781729,-5.051844396638992
0.24,656.9196152850192,0.874467,-4.719131175679736
0.25,657.5908962084668,0.86902463,-4.367262279522232
0.26,656.620883683594,0.66731286,-4.096422507384351
0.27,691.7357324633901,0.71608394,-3.938341575185304
0.28,806.5040041691258,0.35540214,-3.868332234526884
0.29,851.6756686517615,0.78738356,-3.818343581891064
0.3,850.9777937877,0.8826567,-3.7596032338238383
0.31,854.1916448992339,0.87724626,-3.605265379017777
0.32,853.0935127888084,0.90650547,-3.427531657168155
0.33,850.0973550872684,0.9158391,-3.2728308317604626
0.34,844.9211132890231,0.9267339,-3.1711931065046244
0.35,840.9083210152254,0.91953015,-3.099201960159433
0.36,838.2287291852277,0.9177216,-3.064802027617503
0.37,837.3798994478718,0.93705654,-3.059960755458342
0.38,837.8009987969716,0.9321984,-3.0789989334443577
0.39,839.5284403326004,0.9214169,-3.11782442608109
0.4,841.0340752604761,0.9148729,-3.179752772730629
0.41,841.8026403917041,0.8951962,-3.28004983799338
0.42,842.3311797757303,0.8980632,-3.4548209505776843
0.43,843.2321813229805,0.89964056,-3.68939684254582
0.44,842.468638664682,0.8937109,-3.9207657261919304
0.45,840.1449724433866,0.87530136,-4.164221216088446
0.46,837.8009796256295,0.88668495,-4.377624687457834
0.47,836.648138329625,0.884454,-4.515162407775888
0.48,835.9143555238561,0.8324216,-4.640098181679813
0.49,836.9422932606913,0.78380203,-4.74205223370104
0.5,839.8647531307023,0.8110604,-4.798561830835339
0.51,839.2982502087926,0.8109095,-4.808894350006372
0.52,836.6782154905728,0.8802842,-4.808326061515514
0.53,837.5156761878669,0.8924923,-4.6925937024670805
0.54,839.3435525842755,0.9062494,-4.413562595574289
0.55,840.1938081161859,0.90482056,-3.9922742464587495
0.56,840.1892410118306,0.8786091,-3.5364706956289567
0.57,838.2048279810897,0.7782345,-3.167334561679345
0.58,836.4179774712785,0.6097968,-2.875970012030736
0.59,841.7234547582682,0.58079106,-2.6889164241665604
0.6,842.5471664252838,0.71169984,-2.609452253839956
0.61,840.130196435525,0.8801154,-2.6115403646277167
0.62,837.3136742544486,0.92193246,-2.7206249485740615
0.63,834.4517788631119,0.9389193,-2.9039097097946414
0.64,833.399448744259,0.95205617,-3.190306169325817
0.65,833.6990993487386,0.95219314,-3.53409389756017
0.66,833.6384625494809,0.9477487,-3.8424284591697195
0.67,833.4511664100778,0.9540181,-4.06233701233399
0.68,833.9605829945053,0.9505621,-4.178557682200325
0.69,833.3241436428442,0.9445253,-4.275182119833591
0.7,831.8602595868474,0.9425602,-4.344509188485004
0.71,833.5067012636729,0.93596303,-4.4031115137166585
0.72,836.2351381791352,0.9276095,-4.4638603612311405
0.73,836.294121284893,0.91276205,-4.512532853244612
0.74,833.574165058202,0.93045485,-4.552467171869957
0.75,832.7558649841757,0.93486696,-4.569235969807037
0.76,833.7191860991999,0.9310091,-4.543737195363463
0.77,835.2220223469767,0.93182564,-4.490726242514612
0.78,833.3870530016901,0.9368557,-4.438118448523545
0.79,831.6126438044207,0.9348326,-4.378346375818809
0.8,832.7246333360132,0.9289617,-4.311927276619292
0.81,834.3061778294999,0.9160861,-4.274754876800939
0.82,835.5987300005982,0.86561096,-4.286181904252314
0.83,834.3585412225641,0.7810638,-4.346196247114245
0.84,838.7877609517437,0.53519094,-4.356135982626971
0.85,842.1587532428742,0.33938664,-4.321552200033319
