time,f0,confidence,loudness
0.0,597.3624967376749,0.048774898,-5.895703349302786
0.01,596.3559038563191,0.07557377,-5.773576990882402
0.02,657.6559954679567,0.097507596,-5.765667301838322
0.03,657.2629396657378,0.090666264,-5.848229316142605
0.04,633.5476043166624,0.08629206,-6.004218685280226
0.05,640.951723253768,0.09926841,-6.194472181564755
0.06,645.0172699315149,0.12932241,-6.371135838744448
0.07,650.7792296169168,0.09942281,-6.447579115367848
0.08,649.5367240910487,0.08539587,-6.4405940811375695
0.09,624.9583184665697,0.08167881,-6.4347339775652825
0.1,635.3748527068111,0.102724284,-6.438348473179962
0.11,644.9327177883869,0.13604191,-6.437571330230742
0.12,650.2277270827817,0.13110334,-6.434609358718086
0.13,656.2923098269168,0.10037467,-6.417299584397787
0.14,625.5421313374316,0.10287115,-6.419482817323074
0.15,635.6985275244551,0.0932478,-6.406335817283669
0.16,646.1864637385752,0.120696485,-6.396696402285488
0.17,651.4487157816336,0.11385226,-6.402366114702498
0.18,656.7475967725275,0.09849119,-6.389868839986772
0.19,626.591513925489,0.11985004,-6.395807011680236
0.2,635.5691896810587,0.07958698,-6.378982246409433
0.21,645.2998160700045,0.1323888,-6.375230469515015
0.22,658.0490738174228,0.100638,-6.388579062187421
0.23,626.9662705654306,0.085763186,-6.387491714569458
0.24,627.2087040907276,0.11442241,-6.372698912597252
0.25,635.4511444513689,0.06838858,-6.358262758077249
0.26,646.5667327036192,0.14370036,-6.378595580300875
0.27,652.2311904871563,0.11968881,-6.376102416831877
0.28,656.4831886238223,0.116817,-6.378011387136255
0.29,627.3315822804899,0.111785054,-6.368369754800313
0.3,635.16893383179,0.048523188,-6.372318216128288
0.31,647.4784774882074,0.11384925,-6.3888566937936915
0.32,658.9803989311196,0.042912364,-6.338170412274
0.33,658.9610090032838,0.10910404,-6.168014955255647
0.34,635.1681767541165,0.09963179,-5.99226087275653
0.35,647.900493241537,0.06413388,-5.856340765530893
0.36,657.3907541122459,0.058750123,-5.776617889172025
0.37,661.1147487685201,0.0633716,-5.741211733891074
0.38,658.9328652464249,0.022341967,-5.767153817179331
0.39,658.1605647270521,0.012276113,-5.859555035757187
0.4,652.8344065711207,0.018948555,-5.999446403093785
0.41,659.7414262016389,0.036932558,-6.148471119796689
0.42,656.2222098138649,0.08627656,-6.283090859379314
0.43,655.5905697560122,0.091110945,-6.351794283324956
0.44,656.8584180599876,0.11699349,-6.377767742407362
0.45,635.7458069777515,0.123089194,-6.381142658896893
0.46,646.9355131679811,0.14721084,-6.37855503027792
0.47,651.880802680482,0.12517658,-6.364131104419475
0.48,644.7525254300594,0.013107806,-6.365862288402679
0.49,634.9245451994993,0.08478013,-6.354426221426271
0.5,634.3324582286879,0.11068004,-6.350799810726799
0.51,645.2082278000394,0.1210244,-6.336567030796521
0.52,650.0152694889989,0.11011854,-6.349589265105532
0.53,649.7913986405923,0.091261774,-6.35322526815494
0.54,625.4420297604956,0.10910621,-6.355033324710083
0.55,634.3906475278617,0.035352796,-6.351050579166598
0.56,645.4861560870357,0.1014404,-6.33647360502798
0.57,657.860054313813,0.087120295,-6.329476810672265
0.58,625.943149635469,0.10029751,-6.325260720565883
0.59,634.0244219732556,0.111377895,-6.315132543167839
0.6,645.3059133460004,0.09727779,-6.332129538127711
0.61,645.8442495884442,0.14984873,-6.3300435114346305
0.62,657.2193623298731,0.12652066,-6.334450146454468
0.63,625.6224131457683,0.109968275,-6.337342853212106
