time,f0,confidence,loudness
0.0,701.129953320837,0.034262717,-6.6531211394656395
0.01,626.9176793506219,0.08201337,-6.474086088276822
0.02,634.138266480504,0.09390056,-6.385660380605121
0.03,659.8917938871818,0.0517928,-6.357254497467348
0.04,633.594997847362,0.098683566,-6.367362050966849
0.05,634.5521468165765,0.097981036,-6.357002774986156
0.06,659.1088530538026,0.09599438,-6.345685960200106
0.07,647.3254418906711,0.07620296,-6.349920941611583
0.08,650.4290499045389,0.07784423,-6.362770501913425
0.09,655.5490632333511,0.086666286,-6.365195086729567
0.1,625.8020379193988,0.104724824,-6.358608066316389
0.11,634.63644966439,0.05908808,-6.325608043218499
0.12,645.331703237273,0.1563836,-6.315219482067485
0.13,636.6862261094535,0.029021591,-6.31849464059636
0.14,625.4494724353061,0.072500974,-6.322214453642292
0.15,633.8417555558468,0.09142342,-6.308206716358265
0.16,645.3269282628612,0.12149668,-6.313606601445017
0.17,649.7885907799009,0.12868664,-6.334169676900241
0.18,657.3325395659788,0.10047418,-6.353815240260635
0.19,624.1953191065076,0.0937635,-6.3608943761997505
0.2,625.9497121218418,0.07826331,-6.351422573095745
0.21,634.3386314013379,0.09123254,-6.3519148406171615
0.22,650.2695799942055,0.11581898,-6.355777364053708
0.23,650.0782823810129,0.09412795,-6.386477421348019
0.24,597.2726789857869,0.079355806,-6.392949357720014
0.25,624.0817234638873,0.0789375,-6.401428306917196
0.26,639.2715886065143,0.13303736,-6.391487163500056
0.27,656.6977721622242,0.06561136,-6.387487706251592
0.28,663.199507657564,0.063774884,-6.37437787332219
0.29,662.6807656536771,0.12408733,-6.382665459194166
0.3,658.6657537671529,0.09312552,-6.395850859328345
0.31,650.2279533488901,0.10399467,-6.40569797084132
0.32,650.1968054860072,0.10044527,-6.395954469210095
0.33,641.0777680813521,0.12940004,-6.390633870836043
0.34,623.6481882318176,0.06101817,-6.370406213897361
0.35,634.0767593279257,0.07782093,-6.3462516549959815
0.36,645.9069210812495,0.120520264,-6.326934516143112
0.37,646.9552295886132,0.103389084,-6.334377514894746
0.38,650.5952726614508,0.079962075,-6.351839291933437
0.39,656.0924154864712,0.085912526,-6.357295049123978
0.4,625.13578997642,0.10309973,-6.345958944239598
0.41,629.9714505284218,0.019851893,-6.322261944151837
0.42,633.268627446456,0.033511817,-6.270151730907004
0.43,630.731631748898,0.016085029,-6.2330899537485225
0.44,625.2661459915861,0.07849485,-6.195067016520165
0.45,634.0166345718894,0.08995274,-6.1499496104662414
0.46,644.4621587132191,0.13043985,-6.123429163563873
0.47,651.3533758756096,0.1288833,-6.102557824337959
0.48,655.7804063809847,0.10325223,-6.087357876650048
0.49,625.9879400824442,0.09951058,-6.098807685617234
0.5,635.4863521019461,0.09582108,-6.100985882725989
0.51,645.0589033190687,0.15449652,-6.099721426368091
0.52,651.4511106817662,0.1394622,-6.106095748805749
0.53,657.0346021186394,0.10798234,-6.101722839155179
0.54,653.2828488971204,0.048215628,-6.092519718408916
0.55,652.7432623378586,0.017522514,-6.092021778429758
0.56,650.3068040614887,0.10584587,-6.1189906359231
0.57,656.0806685320011,0.1048114,-6.136662586535227
0.58,625.2246463878573,0.09770036,-6.150816538915732
0.59,645.6772184048374,0.10787505,-6.168284201513307
0.6,645.8868614521311,0.12513423,-6.1771241764750275
0.61,646.0471268950863,0.15290374,-6.15540783902527
0.62,651.4288587200848,0.12848204,-6.117772371133257
0.63,624.8890718158428,0.10411301,-6.101596178790749
0.64,626.6050923953621,0.10918981,-6.0948736809669875
0.65,634.2681061424311,0.08896941,-6.101049222321376
0.66,645.5677095324816,0.14811674,-6.100178311104059
0.67,650.9432885326428,0.11892536,-6.119332709714374
0.68,625.3742119927072,0.10445678,-6.097750450896385
0.69,633.8880392009631,0.057686806,-6.066649066253738
0.7,645.9702064625469,0.09176698,-6.035520468641676
0.71,650.7538271403198,0.10812357,-6.015803260585487
0.72,648.7099117714105,0.08900532,-5.997270869530796
0.73,625.1272607366709,0.09219903,-5.98417747437987
0.74,645.7926223212676,0.1030575,-5.963632500578139
0.75,645.0275879458964,0.12977421,-5.962621160229863
0.76,650.3411038864077,0.15039682,-5.970246790371621
0.77,657.8426970422369,0.12537014,-5.969439098384653
0.78,626.3399245101415,0.11400846,-5.958061499377907
0.79,635.2567001404559,0.0921143,-5.967010815013077
